flow_duration,total_fwd_packets,total_bwd_packets,fin_count,syn_count,ack_count,rst_count,label
117788970,209,0,0,0,0,0,0
1049016,3,6,0,0,0,0,0
533964,3,4,0,0,0,0,0
6751077,1,6,0,0,1,0,0
101910739,6,9,0,1,1,0,0
846509,3,4,0,0,0,0,0
10036475,4,0,0,0,1,0,0
23522,1,1,0,0,0,0,0
1608347,3,4,0,0,0,0,0
78528933,8,5,0,0,1,0,0
230,2,2,0,0,0,0,0
1008953,3,7,0,0,0,0,0
202,2,2,0,0,0,0,0
228,2,2,0,0,0,0,0
140003,3,4,0,0,0,0,0
7519938,1,5,0,0,1,0,0
234,2,0,0,0,1,0,0
100811308,8,6,0,0,1,0,0
218,2,2,0,0,0,0,0
10152701,5,0,0,0,1,0,0
205214,4,2,0,0,0,0,0
87,1,1,0,0,1,0,0
12223,2,0,0,0,1,0,0
9987779,4,0,0,0,1,0,0
869774,3,5,0,0,0,0,0
1226380,3,6,0,0,0,0,0
206298,3,5,0,0,0,0,0
11097922,6,0,0,0,1,0,0
75378716,7,9,0,1,1,0,0
23246,3,5,0,0,0,0,0
92420879,7,10,0,0,1,0,0
100131427,9,5,0,0,1,0,0
88330074,9,7,0,0,1,0,0
173638,3,5,0,0,0,0,0
81282582,8,5,0,0,1,0,0
9592916,5,0,0,0,1,0,0
101990,3,4,0,0,0,0,0
2,2,0,0,1,1,0,0
115112761,16,14,0,0,0,0,0
7884927,4,0,0,0,1,0,0
9187868,5,0,0,0,1,0,0
1284358,3,4,0,0,0,0,0
1606485,3,5,0,0,0,0,0
1810446,3,6,0,0,0,0,0
4082924,5,0,0,0,1,0,0
7362801,4,0,0,0,1,0,0
9999743,4,0,0,0,1,0,0
1196779,3,4,0,0,0,0,0
31103,2,2,0,0,0,0,0
7993520,8,6,0,0,1,0,0
81766759,8,6,0,0,1,0,0
148,1,1,0,0,1,0,0
50348,1,1,0,0,0,0,0
81493646,8,5,0,0,1,0,0
1820746,3,4,0,0,0,0,0
9174867,4,0,0,0,1,0,0
8538737,4,0,0,0,1,0,0
429899,3,5,0,0,0,0,0
39776,3,6,0,0,0,0,0
80347633,9,7,0,0,1,0,0
23555,2,2,0,0,0,0,0
7995961,5,0,0,0,1,0,0
9894289,5,0,0,0,1,0,0
225,2,2,0,0,0,0,0
10165122,4,0,0,0,1,0,0
1114463,3,6,0,0,0,0,0
663234,3,6,0,0,0,0,0
3157555,1,6,0,0,1,0,0
895192,3,6,0,0,0,0,0
215,2,1,0,1,1,0,0
829444,7,2,0,0,0,0,0
7553030,16,13,0,0,0,0,0
1680946,3,4,0,0,0,0,0
24000,3,5,0,0,0,0,0
1242553,3,5,0,0,0,0,0
1669228,3,6,0,0,0,0,0
215599,3,4,0,0,0,0,0
114917853,42,43,0,0,0,0,0
7171357,8,4,0,0,1,0,0
14107645,4,4,0,0,0,0,0
11138724,5,0,0,0,1,0,0
941822,3,6,0,0,0,0,0
69267,3,5,0,0,0,0,0
73599667,8,6,0,0,1,0,0
247,2,2,0,0,0,0,0
530685,3,6,0,0,0,0,0
1161515,3,5,0,0,0,0,0
3453881,21,27,0,0,0,0,0
7281870,4,0,0,0,1,0,0
91,1,1,0,0,1,0,0
10290728,4,0,0,0,1,0,0
72552,3,5,0,0,0,0,0
8078788,5,0,0,0,1,0,0
9945596,8,5,0,0,1,0,0
6609957,1,5,0,0,1,0,0
85892574,8,5,0,0,1,0,0
1356823,3,4,0,0,0,0,0
395597,4,2,0,0,0,0,0
27,1,1,0,0,1,0,0
428410,3,4,0,0,0,0,0
2839957,1,5,0,0,1,0,0
41758,4,0,0,0,1,0,0
70,1,1,0,0,1,0,0
118578,3,5,0,0,0,0,0
90580,3,6,0,0,0,0,0
135109,3,4,0,0,0,0,0
3553849,1,5,0,0,1,0,0
92003289,5,9,0,0,1,0,0
605282,3,6,0,0,0,0,0
80244935,8,6,0,0,1,0,0
81714501,9,4,0,0,1,0,0
8054810,4,0,0,0,1,0,0
4574797,1,6,0,0,1,0,0
596462,3,6,0,0,0,0,0
6006851,5,0,0,0,1,0,0
91642240,8,5,0,0,1,0,0
92267259,8,6,0,0,1,0,0
82545692,8,5,0,0,1,0,0
48,2,0,0,0,1,0,0
1196826,3,4,0,0,0,0,0
2127960,5,0,0,0,1,0,0
8362337,8,5,0,0,1,0,0
241037,4,0,0,0,1,0,0
5336860,4,0,0,0,1,0,0
3524115,4,0,0,0,1,0,0
655844,3,5,0,0,0,0,0
524400,3,4,0,0,0,0,0
60350027,14,14,0,0,0,0,0
23718,1,1,0,0,0,0,0
34625,3,5,0,0,0,0,0
10607063,1,5,0,0,1,0,0
11265,2,0,0,0,1,0,0
120235,3,5,0,0,0,0,0
72111725,8,6,0,0,1,0,0
11963696,5,0,0,0,1,0,0
27107,3,4,0,0,0,0,0
212588,3,5,0,0,0,0,0
102348853,9,7,0,0,0,0,0
2170966,5,0,0,0,1,0,0
49193,4,2,0,0,0,0,0
4551413,4,0,0,0,1,0,0
2599491,1,6,0,1,1,0,0
6683844,4,0,0,0,1,0,0
94775,1,1,0,0,1,0,0
46645,3,6,0,0,0,0,0
105829,3,5,0,0,0,0,0
81843095,6,10,0,0,1,0,0
80379326,8,6,0,0,1,0,0
2887961,4,0,0,0,1,0,0
4598419,5,1,0,1,1,0,0
97625190,5,9,0,0,1,0,0
2608590,1,6,0,0,1,0,0
80676846,8,5,0,0,1,0,0
1578813,6,7,0,0,0,0,0
1688642,3,5,0,0,0,0,0
5963347,10,8,0,0,0,0,0
5762822,5,0,0,0,1,0,0
4008014,1,1,1,0,0,0,0
50992,2,2,0,0,0,0,0
150,2,2,0,0,0,0,0
7158603,1,5,0,0,1,0,0
764658,3,6,0,0,0,0,0
71378101,8,6,0,0,1,0,0
82243022,5,9,0,0,1,0,0
71223953,9,5,0,0,1,0,0
23810,1,1,0,0,0,0,0
32320,3,6,0,0,0,0,0
35413,3,6,0,0,0,0,0
132895,3,4,0,0,0,0,0
23373,1,1,0,0,0,0,0
6692770,3,0,0,0,1,0,0
3341153,4,0,0,0,1,0,0
100752391,8,6,0,0,1,0,0
9181766,5,0,0,0,1,0,0
10187709,4,0,0,0,1,0,0
10911950,1,6,0,1,1,0,0
96854654,8,4,0,0,1,0,0
81817285,8,5,0,0,1,0,0
6937626,4,0,0,0,1,0,0
12582,3,4,0,0,0,0,0
92627431,8,6,0,0,1,0,0
7816287,8,4,0,0,1,0,0
1466945,6,0,0,0,1,0,0
78878889,8,4,0,0,1,0,0
1536083,4,0,0,0,1,0,0
16040,3,7,0,0,0,0,0
102,1,2,0,0,1,0,0
3815916,4,0,0,0,1,0,0
1804810,3,6,0,0,0,0,0
86537,4,2,0,0,0,0,0
185886,3,6,0,0,0,0,0
9613465,1,5,0,0,1,0,0
3820989,1,5,0,1,1,0,0
77914,3,5,0,0,0,0,0
74059,3,6,0,0,0,0,0
242,2,2,0,0,0,0,0
5913888,5,0,0,0,1,0,0
456895,3,4,0,0,0,0,0
23457,1,1,0,0,0,0,0
5020884,5,0,0,0,1,0,0
3261854,5,0,0,0,1,0,0
76211,5,0,0,0,1,0,0
71265185,9,6,0,0,1,0,0
1213226,3,4,0,0,0,0,0
143,2,2,0,0,0,0,0
83790581,9,5,0,0,1,0,0
6543813,4,0,0,0,1,0,0
10881,3,6,0,0,0,0,0
142351,1,1,0,0,1,0,0
824742,3,5,0,0,0,0,0
8128175,1,5,0,0,1,0,0
94994406,8,4,0,0,1,0,0
23116,1,1,0,0,0,0,0
48804,1,1,0,0,0,0,0
118290602,15,16,0,0,0,0,0
28413,3,6,0,0,0,0,0
2966969,5,0,0,0,1,0,0
61527,2,2,0,0,0,0,0
9984750,4,0,0,0,1,0,0
1187020,3,4,0,0,0,0,0
203236,3,5,0,0,0,0,0
62,1,1,0,0,1,0,0
80193642,8,5,0,0,1,0,0
12022052,4,0,0,0,1,0,0
79,1,1,0,0,1,0,0
58,1,1,0,0,1,0,0
7554264,4,0,0,0,1,0,0
70624808,8,5,0,0,1,0,0
31387,3,7,0,0,0,0,0
1822291,2,2,0,0,0,0,0
13671,1,1,0,0,1,0,0
4904550,1,5,0,0,1,0,0
6358022,8,5,0,0,0,0,0
72643590,7,9,0,0,1,0,0
9343746,5,0,0,0,1,0,0
181,2,2,0,0,0,0,0
1041791,3,4,0,0,0,0,0
6083757,4,0,0,0,1,0,0
7674809,5,0,0,0,1,0,0
4139947,4,0,0,0,1,0,0
8310850,5,0,0,0,1,0,0
320,2,2,0,0,0,0,0
327,2,2,0,0,0,0,0
3288932,4,0,0,0,1,0,0
7977805,5,0,0,0,1,0,0
1647269,3,6,0,0,0,0,0
112327,3,4,0,0,0,0,0
84815295,9,5,0,0,1,0,0
11527454,8,10,0,0,0,0,0
486238,3,4,0,0,0,0,0
78585814,8,4,0,0,1,0,0
65477,3,5,0,0,0,0,0
371282,3,4,0,0,0,0,0
72,1,1,0,0,1,0,0
1783767,3,5,0,0,0,0,0
102120317,6,8,0,0,1,0,0
11116674,5,0,0,0,1,0,0
7559563,1,6,0,1,1,0,0
542060,3,5,0,0,0,0,0
8455916,4,0,0,0,1,0,0
3206069,4,0,0,0,1,0,0
49294,2,2,0,0,0,0,0
4307870,1,5,0,1,1,0,0
81065037,9,6,0,0,1,0,0
1251034,3,6,0,0,0,0,0
22696668,1,5,0,1,1,0,0
494422,3,5,0,0,0,0,0
1577446,3,5,0,0,0,0,0
2106997,4,0,0,0,1,0,0
1198003,3,4,0,0,0,0,0
1002906,6,3,0,0,1,0,0
337905,3,4,0,0,0,0,0
5556244,1,5,0,0,1,0,0
84866205,6,9,0,1,1,0,0
165,2,2,0,0,0,0,0
102114965,8,10,0,0,1,0,0
530,1,1,0,0,0,0,0
9741014,1,5,0,0,1,0,0
1594011,3,4,0,0,0,0,0
72818312,8,5,0,0,1,0,0
174,2,2,0,0,0,0,0
5467973,4,0,0,0,1,0,0
47478,4,2,0,0,0,0,0
5975007,5,0,0,0,1,0,0
2054974,4,0,0,0,1,0,0
233,2,2,0,0,0,0,0
318,2,2,0,0,0,0,0
71263684,8,4,0,0,1,0,0
7388004,5,0,0,0,1,0,0
1124,2,2,0,0,0,0,0
1827128,5,0,0,0,1,0,0
279414,3,6,0,0,0,0,0
2199967,4,0,0,0,1,0,0
48663,3,5,0,0,0,0,0
80167423,6,9,0,0,1,0,0
104782,3,5,0,0,0,0,0
778,3,0,0,0,1,0,0
31307,4,2,0,0,0,0,0
63134750,7,0,0,0,0,0,0
28264,2,2,0,0,0,0,0
119355,4,2,0,0,0,0,0
8348481,6,8,0,1,1,0,0
417,1,1,0,0,0,0,0
545039,2,2,0,0,0,0,0
5936846,5,0,0,0,1,0,0
39758,3,4,0,0,0,0,0
135,2,0,0,0,1,0,0
1359455,3,4,0,0,0,0,0
70,1,1,0,0,1,0,0
3671744,1,5,0,0,1,0,0
80360467,7,9,0,0,1,0,0
49995,1,1,0,0,0,0,0
37563,3,6,0,0,0,0,0
50734,4,2,0,0,0,0,0
23999,2,2,0,0,0,0,0
63271511,16,18,0,0,0,0,0
1835682,3,5,0,0,0,0,0
60876848,17,14,0,0,0,0,0
2259543,5,0,0,0,1,0,0
156,2,2,0,0,0,0,0
710521,3,6,0,0,0,0,0
82684595,8,9,0,0,1,0,0
2038977,5,0,0,0,1,0,0
228,2,2,0,0,0,0,0
5119454,6,8,0,0,0,0,0
82214306,8,5,0,0,1,0,0
615184,3,6,0,0,0,0,0
5992169,1,5,0,0,1,0,0
1712400,3,6,0,0,0,0,0
7551065,5,0,0,0,1,0,0
1052659,3,4,0,0,0,0,0
4582893,4,0,0,0,1,0,0
6571837,5,0,0,0,1,0,0
10031701,5,0,0,0,1,0,0
7966417,7,4,0,0,1,0,0
36260,16,6,0,0,0,0,0
78433775,8,4,0,0,1,0,0
117550107,28,32,0,0,0,0,0
1,2,0,0,0,1,0,0
10340923,4,0,0,0,1,0,0
249,2,2,0,0,0,0,0
323077,3,4,0,0,0,0,0
81652599,8,6,0,0,1,0,0
193,2,2,0,0,0,0,0
5386878,4,0,0,0,1,0,0
632263,3,4,0,0,0,0,0
2047977,5,0,0,0,1,0,0
80855070,8,4,0,0,1,0,0
75722183,8,4,0,0,1,0,0
1038446,3,6,0,0,0,0,0
4057907,4,0,0,0,1,0,0
282944,3,4,0,0,0,0,0
1286198,4,5,0,0,1,0,0
15459,3,1,0,0,1,0,0
860504,3,5,0,0,0,0,0
9939841,7,5,0,0,1,0,0
5867249,1,7,0,0,1,0,0
1702219,6,2,0,0,0,0,0
148085,1,1,0,0,0,0,0
978812,3,6,0,0,0,0,0
25811,3,6,0,0,0,0,0
839223,3,6,0,0,0,0,0
6027902,5,0,0,0,1,0,0
625874,3,5,0,0,0,0,0
4210959,5,0,0,0,1,0,0
100139512,9,4,0,0,1,0,0
28179,2,2,0,0,0,0,0
672877,3,5,0,0,0,0,0
978651,5,3,0,0,1,0,0
9910395,1,5,0,0,1,0,0
951491,3,4,0,0,0,0,0
822538,1,7,0,0,1,0,0
98971689,8,4,0,0,1,0,0
5248258,1,5,0,0,1,0,0
60677957,16,14,0,0,0,0,0
97603347,8,10,0,0,1,0,0
860094,3,4,0,0,0,0,0
596789,3,4,0,0,0,0,0
1332992,4,0,0,0,1,0,0
7941806,4,0,0,0,1,0,0
5761069,8,7,0,0,0,0,0
55200,3,4,0,0,0,0,0
1411776,3,6,0,0,0,0,0
176915,3,6,0,0,0,0,0
241,2,2,0,0,0,0,0
115045,3,5,0,0,0,0,0
120351,3,5,0,0,0,0,0
6255296,5,0,0,0,1,0,0
796750,3,5,0,0,0,0,0
4145661,1,6,0,0,1,0,0
7256670,19,25,0,0,0,0,0
1598552,3,5,0,0,0,0,0
133984,5,0,0,0,1,0,0
30596,1,1,0,0,0,0,0
1274088,3,5,0,0,0,0,0
1639093,4,0,0,0,1,0,0
509330,6,2,0,0,0,0,0
4284909,5,0,0,0,1,0,0
19419,3,4,0,0,0,0,0
275,2,2,0,0,0,0,0
49040,3,5,0,0,0,0,0
6757987,4,0,0,0,1,0,0
10064739,5,0,0,0,1,0,0
370289,1,6,0,1,1,0,0
181,2,2,0,0,0,0,0
3,2,0,0,0,1,0,0
50545,2,2,0,0,0,0,0
7838836,4,0,0,0,1,0,0
102071673,9,6,0,0,1,0,0
751011,3,5,0,0,0,0,0
81702460,9,4,0,0,1,0,0
306,2,2,0,0,0,0,0
9987757,5,0,0,0,1,0,0
3080080,4,0,0,0,1,0,0
115171091,21,20,0,0,0,0,0
9967745,4,0,0,0,1,0,0
117434427,12,11,0,0,0,0,0
461305,3,4,0,0,0,0,0
149,2,2,0,0,0,0,0
50994,3,4,0,0,0,0,0
23981,2,2,0,0,0,0,0
91412652,9,5,0,0,1,0,0
23792,2,2,0,0,0,0,0
11678654,5,0,0,0,1,0,0
8196797,4,0,0,0,1,0,0
1826513,1,5,0,0,1,0,0
4048915,4,0,0,0,1,0,0
7588392,1,5,0,0,1,0,0
93204511,8,4,0,0,1,0,0
5351903,6,0,0,0,1,0,0
1265320,1,5,0,1,1,0,0
115141816,16,14,0,0,0,0,0
3992918,5,0,0,0,1,0,0
100541,4,2,0,0,0,0,0
400988,3,4,0,0,0,0,0
89591997,18,26,0,1,1,0,0
71545645,8,5,0,0,1,0,0
7939950,1,5,0,0,1,0,0
9979214,1,5,0,0,1,0,0
4927967,5,0,0,0,1,0,0
82180714,7,9,0,0,1,0,0
48928,2,2,0,0,0,0,0
8606789,4,0,0,0,1,0,0
30637,2,2,0,0,0,0,0
769031,3,7,0,0,0,0,0
8659808,4,0,0,0,1,0,0
75556591,8,5,0,0,1,0,0
78407537,8,6,0,0,1,0,0
221,2,2,0,0,0,0,0
4033247,4,0,0,0,1,0,0
7036692,4,0,0,0,1,0,0
89425983,8,6,0,0,1,0,0
44984,4,4,0,0,0,0,0
20818,3,5,0,0,0,0,0
818510,3,6,0,0,0,0,0
80208751,8,4,0,0,1,0,0
10902166,5,0,0,0,1,0,0
83767801,6,9,0,1,1,0,0
50031,2,2,0,0,0,0,0
24041653,1,5,0,0,1,0,0
50623,4,2,0,0,0,0,0
368001,3,4,0,0,0,0,0
9770767,4,0,0,0,1,0,0
154,2,2,0,0,0,0,0
309,2,2,0,0,0,0,0
42884,3,5,0,0,0,0,0
148,2,2,0,0,0,0,0
7336614,1,6,0,1,1,0,0
5695866,4,0,0,0,1,0,0
88531221,8,4,0,0,1,0,0
7672536,4,0,0,0,1,0,0
1085661,3,5,0,0,0,0,0
1809251,1,6,0,0,1,0,0
91627199,5,9,0,0,1,0,0
1978949,5,0,0,0,1,0,0
1844820,3,7,0,0,0,0,0
93643830,8,7,0,0,1,0,0
6114880,4,0,0,0,1,0,0
260,2,2,0,0,0,0,0
5780586,3,1,0,0,0,0,0
71170688,8,6,0,0,1,0,0
422,1,1,0,0,0,0,0
9274769,5,0,0,0,1,0,0
129896,3,6,0,0,0,0,0
3,2,0,1,0,0,0,0
18351,3,7,0,0,0,0,0
42347,3,6,0,0,0,0,0
96,2,0,0,0,1,0,0
4105918,4,0,0,0,1,0,0
200801,3,4,0,0,0,0,0
48418,1,1,0,0,0,0,0
102079953,8,4,0,0,1,0,0
82354773,5,10,0,0,1,0,0
510436,13,14,0,0,0,0,0
23365,2,2,0,0,0,0,0
462109,3,6,0,0,0,0,0
4665765,4,0,0,0,1,0,0
12085512,1,6,0,1,1,0,0
3244924,4,0,0,0,1,0,0
3123747,5,0,0,0,1,0,0
2101964,5,0,0,0,1,0,0
7291816,5,0,0,0,1,0,0
7999744,4,0,0,0,1,0,0
4,2,0,0,1,1,0,0
8445825,5,0,0,0,1,0,0
6670087,1,6,0,0,1,0,0
7644817,4,0,0,0,1,0,0
71147450,9,6,0,0,1,0,0
1508364,3,4,0,0,0,0,0
416269,3,4,0,0,0,0,0
34714114,11,10,0,0,0,0,0
452,1,1,0,0,0,0,0
82809933,8,4,0,0,1,0,0
155387,1,1,0,0,0,0,0
6421412,1,6,0,1,1,0,0
1,2,0,0,1,1,0,0
85107,4,0,0,0,1,0,0
26,2,0,0,0,1,0,0
44065,3,5,0,0,0,0,0
1038886,3,6,0,0,0,0,0
46694,1,1,0,0,0,0,0
3426958,6,6,0,0,0,0,0
6108848,4,0,0,0,1,0,0
30129346,9,6,0,0,0,0,0
26743,3,5,0,0,0,0,0
1828855,3,7,0,0,0,0,0
60791,1,1,0,0,0,0,0
6106858,5,0,0,0,1,0,0
24015,2,2,0,0,0,0,0
169,2,2,0,0,0,0,0
164,2,2,0,0,0,0,0
83773729,8,5,0,0,1,0,0
60825,4,2,0,0,0,0,0
208158,3,4,0,0,0,0,0
46490,3,6,0,0,0,0,0
811979,3,5,0,0,0,0,0
115,1,1,0,0,1,0,0
1837688,3,5,0,0,0,0,0
9490238,5,0,0,0,1,0,0
30550,1,1,0,0,0,0,0
783226,3,6,0,0,0,0,0
4,2,0,0,0,1,0,0
6064850,4,0,0,0,1,0,0
402453,7,2,0,0,0,0,0
31180,2,2,0,0,0,0,0
7377437,4,0,0,0,1,0,0
8078971,5,0,0,0,1,0,0
115674209,63,69,0,0,0,0,0
76908895,8,5,0,0,1,0,0
77988,4,0,0,0,1,0,0
1016683,3,6,0,0,0,0,0
10032254,1,6,0,0,1,0,0
341229,3,7,0,0,0,0,0
130,2,2,0,0,0,0,0
44516,3,5,0,0,0,0,0
121048,2,2,0,0,0,0,0
788443,3,5,0,0,0,0,0
935757,3,6,0,0,0,0,0
4474674,1,5,0,0,1,0,0
624801,3,5,0,0,0,0,0
60971,1,1,0,0,0,0,0
8063920,1,6,0,0,1,0,0
4009924,4,0,0,0,1,0,0
1543816,6,2,0,0,0,0,0
72946831,8,5,0,0,1,0,0
99032,3,7,0,0,0,0,0
80650109,8,5,0,0,1,0,0
96962939,8,4,0,0,1,0,0
32982,3,4,0,0,0,0,0
17,1,1,0,0,1,0,0
1029426,3,3,0,0,0,0,0
7761261,1,5,0,0,1,0,0
10927698,5,0,0,0,1,0,0
3410973,4,0,0,0,1,0,0
4643288,4,0,0,0,1,0,0
1710132,3,6,0,0,0,0,0
2127731,1,6,0,0,1,0,0
620773,3,4,0,0,0,0,0
119678234,71,87,0,0,0,0,0
25161,3,5,0,0,0,0,0
257590,2,0,0,0,1,0,0
140486,6,2,0,0,0,0,0
1249886,4,0,0,0,1,0,0
431194,3,5,0,0,0,0,0
157352,2,2,0,0,0,0,0
92884676,8,4,0,0,1,0,0
97578028,8,6,0,0,1,0,0
1234418,3,5,0,0,0,0,0
50553,4,2,0,0,0,0,0
219,2,2,0,0,0,0,0
193090,3,5,0,0,0,0,0
73571112,7,9,0,1,1,0,0
38618,3,4,0,0,0,0,0
8327010,1,5,0,0,1,0,0
588973,1,6,0,0,1,0,0
101606812,8,4,0,0,1,0,0
4086949,5,0,0,0,1,0,0
61554,6,2,0,0,0,0,0
744130,3,6,0,0,0,0,0
80230684,7,9,0,0,1,0,0
8086754,4,0,0,0,1,0,0
97799472,8,4,0,0,1,0,0
82203067,8,6,0,0,1,0,0
106190974,22,21,0,0,0,0,0
91623333,8,4,0,0,1,0,0
1719025,6,2,0,0,0,0,0
4047660,1,6,0,0,1,0,0
1020679,3,5,0,0,0,0,0
433737,3,6,0,0,0,0,0
61089,1,1,0,0,0,0,0
4850582,1,5,0,0,1,0,0
1167525,8,2,0,0,0,0,0
296007,4,0,0,0,1,0,0
8032921,1,5,0,0,1,0,0
770719,3,5,0,0,0,0,0
78532874,9,5,0,0,1,0,0
148237,48,60,0,0,0,0,0
1514907,3,5,0,0,0,0,0
32637,1,1,0,0,1,0,0
11046411,1,6,0,1,1,0,0
812249,3,5,0,0,0,0,0
92737992,8,4,0,0,1,0,0
1431535,3,5,0,0,0,0,0
23770,1,1,0,0,0,0,0
5702103,9,6,0,0,0,0,0
81678478,7,10,0,0,1,0,0
34271,3,6,0,0,0,0,0
49669,3,5,0,0,0,0,0
8079828,4,0,0,0,1,0,0
71,1,4,0,0,1,0,0
77897809,8,7,0,0,1,0,0
2995950,5,0,0,0,1,0,0
82533704,9,5,0,0,1,0,0
116746481,15,14,0,0,0,0,0
210,2,2,0,0,0,0,0
6587829,6,0,0,0,1,0,0
234065,3,6,0,0,0,0,0
327777,3,4,0,0,0,0,0
1013436,4,0,0,0,1,0,0
897346,3,5,0,0,0,0,0
261,2,2,0,0,0,0,0
73112535,8,4,0,0,1,0,0
9762936,1,6,0,0,1,0,0
60992,4,2,0,0,0,0,0
49764,1,1,0,0,0,0,0
642839,3,4,0,0,0,0,0
185,2,2,0,0,0,0,0
80251682,8,5,0,0,1,0,0
369246,3,6,0,0,0,0,0
1475944,4,0,0,0,1,0,0
81068948,8,4,0,0,1,0,0
23384,1,1,0,0,0,0,0
27414,3,5,0,0,0,0,0
8551313,4,0,0,0,1,0,0
22040,6,3,0,0,1,0,0
36256,1,1,0,0,1,0,0
735547,3,6,0,0,0,0,0
51488,2,2,0,0,0,0,0
1759918,4,0,0,0,1,0,0
7216809,4,0,0,0,1,0,0
71401,3,5,0,0,0,0,0
6835834,4,0,0,0,1,0,0
82471916,8,5,0,0,1,0,0
11874403,5,0,0,0,1,0,0
145,2,2,0,0,0,0,0
1277405,3,6,0,0,0,0,0
80856689,6,9,0,0,1,0,0
4142109,5,0,0,0,1,0,0
117238612,24,24,0,0,0,0,0
73241951,8,4,0,0,1,0,0
4034061,1,5,0,0,1,0,0
51875,3,4,0,0,0,0,0
9389751,4,0,0,0,1,0,0
363453,3,5,0,0,0,0,0
16,1,1,0,0,1,0,0
202,2,2,0,0,0,0,0
4172969,6,2,0,1,1,0,0
98080830,5,10,0,0,1,0,0
331144,3,6,0,0,0,0,0
100090692,9,5,0,0,1,0,0
1882951,3,7,0,0,0,0,0
11074219,5,0,0,0,1,0,0
78495006,7,9,0,0,1,0,0
861834,3,5,0,0,0,0,0
7305873,5,0,0,0,1,0,0
188674,3,4,0,0,0,0,0
47152,2,2,0,0,0,0,0
104590,3,4,0,0,0,0,0
80714600,8,4,0,0,1,0,0
8984847,5,0,0,0,1,0,0
1156974,3,5,0,0,0,0,0
27147,3,5,0,0,0,0,0
807054,3,5,0,0,0,0,0
78335082,8,4,0,0,1,0,0
80206615,8,4,0,0,1,0,0
97798200,6,10,0,0,1,0,0
1200185,3,6,0,0,0,0,0
227,2,2,0,0,0,0,0
93822924,7,10,0,0,1,0,0
5485833,5,0,0,0,1,0,0
5233875,5,0,0,0,1,0,0
13854,3,6,0,0,0,0,0
4615753,4,0,0,0,1,0,0
417320,3,4,0,0,0,0,0
442637,2,2,0,0,0,0,0
24197332,5,0,0,0,1,0,0
213169,3,5,0,0,0,0,0
5122440,5,0,0,0,1,0,0
1011684,3,5,0,0,0,0,0
3713706,1,6,0,0,1,0,0
1347344,3,6,0,0,0,0,0
67185,3,4,0,0,0,0,0
177804,3,6,0,0,0,0,0
41360,3,6,0,0,0,0,0
10643768,4,0,0,0,1,0,0
4258181,4,0,0,0,1,0,0
97198012,6,9,0,0,1,0,0
153,2,2,0,0,0,0,0
78358372,8,7,0,0,1,0,0
1340449,3,5,0,0,0,0,0
6683810,4,0,0,0,1,0,0
3993924,4,0,0,0,1,0,0
19319,6,2,0,0,0,0,0
206,2,2,0,0,0,0,0
6058683,1,6,0,0,1,0,0
145136,10,6,0,0,0,0,0
9053386,1,6,0,1,1,0,0
32369,2,2,0,0,0,0,0
81627942,8,5,0,0,1,0,0
70168,3,6,0,0,0,0,0
80224306,9,5,0,0,1,0,0
5055108,1,5,0,0,1,0,0
514360,5,1,0,0,0,0,0
6399828,4,0,0,0,1,0,0
296,2,2,0,0,0,0,0
9134753,4,0,0,0,1,0,0
7729721,1,6,0,0,1,0,0
60754,1,1,0,0,0,0,0
25754,3,6,0,0,0,0,0
69959,4,2,0,0,0,0,0
127970,3,5,0,0,0,0,0
73801076,8,5,0,0,1,0,0
173,2,2,0,0,0,0,0
71251644,6,9,0,0,1,0,0
4205674,4,4,0,0,0,0,0
5900885,9,10,0,0,0,0,0
1121899,3,5,0,0,0,0,0
365924,6,6,0,0,0,0,0
1170032,3,4,0,0,0,0,0
142310,46,54,0,0,0,0,0
5531018,1,5,0,1,1,0,0
658322,3,5,0,0,0,0,0
6015404,1,5,0,0,1,0,0
230,2,2,0,0,0,0,0
10434629,7,9,0,1,1,0,0
35367,3,5,0,0,0,0,0
9701833,5,0,0,0,1,0,0
19537,2,2,0,0,0,0,0
43878,3,6,0,0,0,0,0
2654957,4,0,0,0,1,0,0
778564,3,5,0,0,0,0,0
124162,4,0,0,0,1,0,0
36,1,1,0,0,1,0,0
80847865,19,20,0,0,0,0,0
10001711,5,0,0,0,1,0,0
27163,3,6,0,0,0,0,0
1755781,16,24,0,0,0,0,0
76845560,6,9,0,0,1,0,0
194,2,2,0,0,0,0,0
319215,3,5,0,0,0,0,0
7617967,4,0,0,0,1,0,0
596,1,1,0,0,0,0,0
11276714,5,0,0,0,1,0,0
67,1,1,0,0,1,0,0
72218798,9,4,0,0,1,0,0
568561,3,5,0,0,0,0,0
522286,1,5,0,1,1,0,0
779738,6,2,0,0,0,0,0
74964158,8,4,0,0,1,0,0
5963883,5,0,0,0,1,0,0
8613284,1,5,0,0,1,0,0
86608,4,2,0,0,0,0,0
10667728,4,0,0,0,1,0,0
1847300,3,5,0,0,0,0,0
779141,3,5,0,0,0,0,0
1817554,4,0,0,0,1,0,0
82933,3,5,0,0,0,0,0
76541008,6,9,0,0,1,0,0
10183752,5,0,0,0,1,0,0
201,2,2,0,0,0,0,0
1778351,3,7,0,0,0,0,0
413318,3,4,0,0,0,0,0
178,2,2,0,0,0,0,0
1759859,3,4,0,0,0,0,0
22603423,2,0,0,0,1,0,0
78321780,7,10,0,0,1,0,0
82259549,5,9,0,0,1,0,0
24050,1,1,0,0,0,0,0
